customer_id,Brand,campaign_id,ad_group_id,campaign_name,order_id,SKU_id,sku_name,Order_date, RRP ,ASP,no_of_transactions
cs_267,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_BR_1,Estee Lauder Double Wear Radiance Launch,el_21,EL-S-0037,Double Wear Foundation - 160x200cm - N/A - Coanda styling,2024-03-18,53,48,1
cs_288,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_BR_1,Estee Lauder Double Wear Radiance Launch,el_22,EL-S-0037,Double Wear Foundation - 160x200cm - N/A - Coanda styling,2024-04-05,53,48,1
cs_35,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_23,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2024-03-12,134,121,1
cs_35,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_23,EL-S-0025,Micro Essence Lotion - 40 - White - HEPA H13,2024-04-11,144,129,1
cs_44,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_24,EL-S-0020,Double Wear Foundation - 200ml - Black - Boost midsole,2024-04-04,62,56,1
cs_44,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_24,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-04-12,41,37,1
cs_292,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_25,EL-S-0021,Double Wear Foundation - 50ml - Navy - Removable cover,2024-04-01,108,97,1
cs_292,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_25,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-04-04,41,37,1
cs_171,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_26,EL-S-0037,Double Wear Foundation - 160x200cm - N/A - Coanda styling,2024-03-29,53,48,1
cs_257,Estee Lauder,EL_DWR_2024_001,EL_DWR_SEM_GEN_1,Estee Lauder Double Wear Radiance Launch,el_27,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2024-03-21,114,103,1
cs_257,Estee Lauder,EL_DWR_2024_001,EL_DWR_META_RT_1,Estee Lauder Double Wear Radiance Launch,el_27,EL-S-0021,Double Wear Foundation - 50ml - Navy - Removable cover,2024-03-03,108,97,1
cs_134,Estee Lauder,EL_DWR_2024_001,EL_DWR_META_RT_1,Estee Lauder Double Wear Radiance Launch,el_28,EL-S-0003,Double Wear Foundation - 41 - Navy - Boost midsole,2024-03-05,99,89,1
cs_275,Estee Lauder,EL_DWR_2024_001,EL_DWR_META_RT_1,Estee Lauder Double Wear Radiance Launch,el_29,EL-S-0021,Double Wear Foundation - 50ml - Navy - Removable cover,2024-03-11,108,97,1
cs_84,Estee Lauder,EL_DWR_2024_001,EL_DWR_GDN_1,Estee Lauder Double Wear Radiance Launch,el_30,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2024-03-28,134,121,1
cs_84,Estee Lauder,EL_DWR_2024_001,EL_DWR_GDN_1,Estee Lauder Double Wear Radiance Launch,el_30,EL-S-0003,Double Wear Foundation - 41 - Navy - Boost midsole,2024-03-02,99,89,1
cs_195,Estee Lauder,EL_DWR_2024_001,EL_DWR_GDN_1,Estee Lauder Double Wear Radiance Launch,el_31,EL-S-0025,Micro Essence Lotion - 40 - White - HEPA H13,2024-03-27,144,129,1
cs_142,Estee Lauder,EL_DWR_2024_001,EL_DWR_EMAIL_1,Estee Lauder Double Wear Radiance Launch,el_32,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2024-03-04,114,103,1
cs_264,Estee Lauder,EL_DWR_2024_001,EL_DWR_EMAIL_1,Estee Lauder Double Wear Radiance Launch,el_33,EL-S-0033,Micro Essence Lotion - S - Green - Satin finish,2024-04-19,39,35,1
cs_134,Estee Lauder,EL_DWR_2024_001,EL_DWR_EMAIL_1,Estee Lauder Double Wear Radiance Launch,el_34,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-04-03,41,37,1
cs_134,Estee Lauder,EL_DWR_2024_001,EL_DWR_META_PR_1,Estee Lauder Double Wear Radiance Launch,el_34,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2024-04-19,134,121,1
cs_45,Estee Lauder,EL_DWR_2024_001,EL_DWR_INFL_1,Estee Lauder Double Wear Radiance Launch,el_35,EL-S-0020,Double Wear Foundation - 200ml - Black - Boost midsole,2024-03-13,62,56,1
cs_202,Estee Lauder,EL_DWR_2024_001,EL_DWR_YT_1,Estee Lauder Double Wear Radiance Launch,el_36,EL-S-0008,Double Wear Foundation - M - Nickel - 7-zone support,2024-03-11,104,94,1
cs_277,Estee Lauder,EL_DWR_2024_001,EL_DWR_VOGUE_1,Estee Lauder Double Wear Radiance Launch,el_37,EL-S-0025,Micro Essence Lotion - 40 - White - HEPA H13,2024-03-30,144,129,1
cs_277,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_37,EL-S-0020,Double Wear Foundation - 200ml - Black - Boost midsole,2024-03-14,62,56,1
cs_245,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_38,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-04-09,41,37,1
cs_107,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_39,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-03-18,41,37,1
cs_133,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_40,EL-S-0025,Micro Essence Lotion - 40 - White - HEPA H13,2024-04-03,144,129,1
cs_244,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_41,EL-S-0020,Double Wear Foundation - 200ml - Black - Boost midsole,2024-04-18,62,56,1
cs_244,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_41,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-03-27,41,37,1
cs_87,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_42,EL-S-0020,Double Wear Foundation - 200ml - Black - Boost midsole,2024-04-05,62,56,1
cs_33,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_43,EL-S-0003,Double Wear Foundation - 41 - Navy - Boost midsole,2024-03-10,99,89,1
cs_44,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_44,EL-S-0009,Double Wear Foundation - 50ml - Grey - Hyaluronic acid,2024-03-19,47,42,1
cs_80,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_45,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2024-03-21,134,121,1
cs_186,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_46,EL-S-0009,Double Wear Foundation - 50ml - Grey - Hyaluronic acid,2024-03-31,47,42,1
cs_297,Estee Lauder,EL_DWR_2024_001,,Estee Lauder Double Wear Radiance Launch,el_47,EL-S-0020,Double Wear Foundation - 200ml - Black - Boost midsole,2024-03-02,62,56,1
cs_250,Estee Lauder,EL_HOL_2024_001,EL_HOL_SEM_BR_1,Holiday Glow Collection 2024,el_48,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-11-28,113,102,1
cs_250,Estee Lauder,EL_HOL_2024_001,EL_HOL_SEM_BR_1,Holiday Glow Collection 2024,el_48,EL-S-0027,Revitalizing Supreme+ Cream - 50ml - N/A - HEPA H13,2024-11-29,100,90,1
cs_265,Estee Lauder,EL_HOL_2024_001,EL_HOL_META_RT_1,Holiday Glow Collection 2024,el_49,EL-S-0028,Advanced Night Repair Serum - 375g - Navy - Removable cover,2024-12-02,53,48,1
cs_263,Estee Lauder,EL_HOL_2024_001,EL_HOL_EMAIL_1,Holiday Glow Collection 2024,el_50,EL-S-0004,Beautiful Eau de Parfum - XL - White - Removable cover,2024-11-18,131,118,1
cs_167,Estee Lauder,EL_HOL_2024_001,EL_HOL_GDN_RT_1,Holiday Glow Collection 2024,el_51,EL-S-0015,Revitalizing Supreme+ Cream - L - White/Silver - Laptop sleeve,2024-12-03,69,62,1
cs_145,Estee Lauder,EL_HOL_2024_001,,Holiday Glow Collection 2024,el_52,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-11-29,113,102,1
cs_100,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_BR_1,Mother’s Day Gift with Love 2024,el_53,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-05-21,113,102,1
cs_100,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_BR_1,Mother’s Day Gift with Love 2024,el_53,EL-S-0035,Beautiful Eau de Parfum - S - Grey - Ortholite insole,2024-05-11,126,114,1
cs_230,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_BR_1,Mother’s Day Gift with Love 2024,el_54,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-05-13,113,102,1
cs_223,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_BR_1,Mother’s Day Gift with Love 2024,el_55,EL-S-0012,Beautiful Eau de Parfum - 160x200cm - Green - 7-zone support,2024-05-18,131,118,1
cs_248,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_BR_1,Mother’s Day Gift with Love 2024,el_56,EL-S-0004,Beautiful Eau de Parfum - XL - White - Removable cover,2024-05-29,131,118,1
cs_27,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_GEN_1,Mother’s Day Gift with Love 2024,el_57,EL-S-0035,Beautiful Eau de Parfum - S - Grey - Ortholite insole,2024-04-30,126,114,1
cs_27,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_GEN_1,Mother’s Day Gift with Love 2024,el_57,EL-S-0035,Beautiful Eau de Parfum - S - Grey - Ortholite insole,2024-05-28,126,114,1
cs_132,Estee Lauder,EL_MD_2024_001,EL_MD_SEM_GEN_1,Mother’s Day Gift with Love 2024,el_58,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-05-08,113,102,1
cs_132,Estee Lauder,EL_MD_2024_001,EL_MD_META_RT_1,Mother’s Day Gift with Love 2024,el_58,EL-S-0012,Beautiful Eau de Parfum - 160x200cm - Green - 7-zone support,2024-05-11,131,118,1
cs_53,Estee Lauder,EL_MD_2024_001,EL_MD_META_RT_1,Mother’s Day Gift with Love 2024,el_59,EL-S-0035,Beautiful Eau de Parfum - S - Grey - Ortholite insole,2024-05-20,126,114,1
cs_53,Estee Lauder,EL_MD_2024_001,EL_MD_EMAIL_1,Mother’s Day Gift with Love 2024,el_59,EL-S-0035,Beautiful Eau de Parfum - S - Grey - Ortholite insole,2024-05-06,126,114,1
cs_74,Estee Lauder,EL_MD_2024_001,EL_MD_EMAIL_1,Mother’s Day Gift with Love 2024,el_60,EL-S-0026,Beautiful Eau de Parfum - L - Navy - Laptop sleeve,2024-05-23,117,106,1
cs_186,Estee Lauder,EL_MD_2024_001,EL_MD_GDN_RT_1,Mother’s Day Gift with Love 2024,el_61,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-04-28,113,102,1
cs_1,Estee Lauder,EL_MD_2024_001,EL_MD_CRIT_RT_1,Mother’s Day Gift with Love 2024,el_62,EL-S-0004,Beautiful Eau de Parfum - XL - White - Removable cover,2024-04-27,131,118,1
cs_1,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_62,EL-S-0035,Beautiful Eau de Parfum - S - Grey - Ortholite insole,2024-05-29,126,114,1
cs_221,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_63,EL-S-0012,Beautiful Eau de Parfum - 160x200cm - Green - 7-zone support,2024-05-10,131,118,1
cs_100,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_64,EL-S-0026,Beautiful Eau de Parfum - L - Navy - Laptop sleeve,2024-05-01,117,106,1
cs_100,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_64,EL-S-0026,Beautiful Eau de Parfum - L - Navy - Laptop sleeve,2024-05-09,117,106,1
cs_94,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_65,EL-S-0023,Beautiful Eau de Parfum - 43 - Beige - 7-zone support,2024-05-14,113,102,1
cs_16,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_66,EL-S-0012,Beautiful Eau de Parfum - 160x200cm - Green - 7-zone support,2024-05-26,131,118,1
cs_16,Estee Lauder,EL_MD_2024_001,,Mother’s Day Gift with Love 2024,el_66,EL-S-0026,Beautiful Eau de Parfum - L - Navy - Laptop sleeve,2024-05-14,117,106,1
cs_160,Estee Lauder,EL_SUM_2024_001,EL_SUM_SEM_BR_1,Summer Essentials Promo,el_67,EL-S-0033,Micro Essence Lotion - S - Green - Satin finish,2024-07-02,39,35,1
cs_81,Estee Lauder,EL_SUM_2024_001,EL_SUM_SEM_BR_1,Summer Essentials Promo,el_68,EL-S-0014,Pure Color Lipstick - 160x200cm - Nickel - 7-zone support,2024-07-24,29,26,1
cs_169,Estee Lauder,EL_SUM_2024_001,EL_SUM_META_RT_1,Summer Essentials Promo,el_69,EL-S-0007,Pure Color Lipstick - 140x200cm - Beige - AEROREADY,2024-07-23,131,118,1
cs_22,Estee Lauder,EL_SUM_2024_001,EL_SUM_EMAIL_1,Summer Essentials Promo,el_70,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2024-07-31,134,121,1
cs_22,Estee Lauder,EL_SUM_2024_001,EL_SUM_CRIT_RT_1,Summer Essentials Promo,el_70,EL-S-0038,Pure Color Lipstick - 41 - White/Silver - Satin finish,2024-07-22,62,56,1
cs_235,Estee Lauder,EL_SUM_2024_001,EL_SUM_CRIT_RT_1,Summer Essentials Promo,el_71,EL-S-0039,Pure Color Lipstick - 41 - Green - Coanda styling,2024-07-16,103,92,1
cs_235,Estee Lauder,EL_SUM_2024_001,EL_SUM_CRIT_RT_1,Summer Essentials Promo,el_71,EL-S-0014,Pure Color Lipstick - 160x200cm - Nickel - 7-zone support,2024-06-26,29,26,1
cs_246,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_SEM_BR_1,Winter Skincare Week with Vogue DE,el_72,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2025-01-03,114,91,1
cs_246,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_SEM_BR_1,Winter Skincare Week with Vogue DE,el_72,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2024-12-28,134,107,1
cs_115,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_SEM_BR_1,Winter Skincare Week with Vogue DE,el_73,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-12,97,78,1
cs_115,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_SEM_BR_1,Winter Skincare Week with Vogue DE,el_73,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-16,97,78,1
cs_4,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_META_RT_1,Winter Skincare Week with Vogue DE,el_74,EL-S-0025,Micro Essence Lotion - 40 - White - HEPA H13,2025-01-10,144,115,1
cs_4,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_META_RT_1,Winter Skincare Week with Vogue DE,el_74,EL-S-0025,Micro Essence Lotion - 40 - White - HEPA H13,2024-12-22,144,115,1
cs_188,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_GDN_RT_1,Winter Skincare Week with Vogue DE,el_75,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-04,97,78,1
cs_57,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_GDN_RT_1,Winter Skincare Week with Vogue DE,el_76,EL-S-0028,Advanced Night Repair Serum - 375g - Navy - Removable cover,2024-12-04,53,43,1
cs_57,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_EMAIL_1,Winter Skincare Week with Vogue DE,el_76,EL-S-0002,Advanced Night Repair Serum - 160x200cm - Black - Removable cover,2024-12-11,97,78,1
cs_118,Estee Lauder,EL_VOGUE_2024_001,EL_VOGUE_EMAIL_1,Winter Skincare Week with Vogue DE,el_77,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-20,97,78,1
cs_118,Estee Lauder,EL_VOGUE_2024_001,,Winter Skincare Week with Vogue DE,el_77,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2025-01-05,114,91,1
cs_84,Estee Lauder,EL_VOGUE_2024_001,,Winter Skincare Week with Vogue DE,el_78,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-02,97,78,1
cs_136,Estee Lauder,EL_VOGUE_2024_001,,Winter Skincare Week with Vogue DE,el_79,EL-S-0031,Micro Essence Lotion - 140x200cm - White/Silver - Boost midsole,2025-01-13,134,107,1
cs_136,Estee Lauder,EL_VOGUE_2024_001,,Winter Skincare Week with Vogue DE,el_79,EL-S-0033,Micro Essence Lotion - S - Green - Satin finish,2024-12-07,39,31,1
cs_212,Estee Lauder,EL_VOGUE_2024_001,,Winter Skincare Week with Vogue DE,el_80,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-12-02,41,33,1
cs_16,Estee Lauder,EL_VOGUE_2024_001,,Winter Skincare Week with Vogue DE,el_81,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2024-12-27,114,91,1
cs_288,Estee Lauder,organic,,organic,el_82,EL-S-0032,Pure Color Lipstick - One Size - White/Silver - Satin finish,2024-11-22,80,72,1
cs_75,Estee Lauder,organic,,organic,el_83,EL-S-0001,Pure Color Lipstick - 50ml - White - Ortholite insole,2024-10-11,146,131,1
cs_79,Estee Lauder,organic,,organic,el_84,EL-S-0038,Pure Color Lipstick - 41 - White/Silver - Satin finish,2024-06-24,62,56,1
cs_76,Estee Lauder,organic,,organic,el_85,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2025-01-10,97,87,1
cs_76,Estee Lauder,organic,,organic,el_85,EL-S-0039,Pure Color Lipstick - 41 - Green - Coanda styling,2024-07-29,103,92,1
cs_9,Estee Lauder,organic,,organic,el_86,EL-S-0014,Pure Color Lipstick - 160x200cm - Nickel - 7-zone support,2024-06-21,29,26,1
cs_9,Estee Lauder,organic,,organic,el_86,EL-S-0032,Pure Color Lipstick - One Size - White/Silver - Satin finish,2024-12-12,80,72,1
cs_104,Estee Lauder,organic,,organic,el_87,EL-S-0011,Pure Color Lipstick - 200ml - White/Silver - Satin finish,2024-10-13,79,72,1
cs_151,Estee Lauder,organic,,organic,el_88,EL-S-0029,Micro Essence Lotion - One Size - Black - HEPA H13,2024-03-16,41,37,1
cs_9,Estee Lauder,organic,,organic,el_89,EL-S-0005,Pure Color Lipstick - 200ml - White - Coanda styling,2024-09-28,123,111,1
cs_279,Estee Lauder,organic,,organic,el_90,EL-S-0039,Pure Color Lipstick - 41 - Green - Coanda styling,2024-07-25,103,92,1
cs_218,Estee Lauder,organic,,organic,el_91,EL-S-0013,Advanced Night Repair Serum - One Size - White/Silver - Laptop sleeve,2024-11-28,119,107,1
cs_123,Estee Lauder,organic,,organic,el_92,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-12,97,87,1
cs_123,Estee Lauder,organic,,organic,el_92,EL-S-0040,Pure Color Lipstick - 50ml - White - Laptop sleeve,2024-11-05,103,93,1
cs_83,Estee Lauder,organic,,organic,el_93,EL-S-0032,Pure Color Lipstick - One Size - White/Silver - Satin finish,2024-12-14,80,72,1
cs_279,Estee Lauder,organic,,organic,el_94,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2024-03-11,114,103,1
cs_5,Estee Lauder,organic,,organic,el_95,EL-S-0028,Advanced Night Repair Serum - 375g - Navy - Removable cover,2024-12-03,53,48,1
cs_5,Estee Lauder,organic,,organic,el_95,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-22,97,87,1
cs_233,Estee Lauder,organic,,organic,el_96,EL-S-0030,Advanced Night Repair Serum - S - Blue/Copper - Removable cover,2024-11-01,112,101,1
cs_150,Estee Lauder,organic,,organic,el_97,EL-S-0019,Micro Essence Lotion - 50ml - White/Silver - Instant coffee,2024-03-20,114,103,1
cs_220,Estee Lauder,organic,,organic,el_98,EL-S-0032,Pure Color Lipstick - One Size - White/Silver - Satin finish,2024-12-13,80,72,1
cs_220,Estee Lauder,organic,,organic,el_98,EL-S-0007,Pure Color Lipstick - 140x200cm - Beige - AEROREADY,2024-06-20,131,118,1
cs_219,Estee Lauder,organic,,organic,el_99,EL-S-0030,Advanced Night Repair Serum - S - Blue/Copper - Removable cover,2024-11-01,112,101,1
cs_219,Estee Lauder,organic,,organic,el_99,EL-S-0040,Pure Color Lipstick - 50ml - White - Laptop sleeve,2024-11-19,103,93,1
cs_291,Estee Lauder,organic,,organic,el_100,EL-S-0013,Advanced Night Repair Serum - One Size - White/Silver - Laptop sleeve,2024-11-07,119,107,1
cs_291,Estee Lauder,organic,,organic,el_100,EL-S-0007,Pure Color Lipstick - 140x200cm - Beige - AEROREADY,2024-07-15,131,118,1
cs_102,Estee Lauder,organic,,organic,el_101,EL-S-0034,Advanced Night Repair Serum - 41 - White/Silver - Boost midsole,2024-12-17,97,87,1
cs_102,Estee Lauder,organic,,organic,el_101,EL-S-0010,Pure Color Lipstick - 140x200cm - Green - Coanda styling,2024-09-17,126,113,1
cs_233,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_1,NES-S-0019,After Eight Mints - 375g - Blue/Copper - AEROREADY,2024-04-29,7,6,1
cs_233,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_1,NES-S-0010,KitKat 4-Finger - 50ml - Nickel - Removable cover,2024-04-01,7,6,1
cs_233,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_1,NES-S-0002,Cheerios Multigrain - M - Grey - AEROREADY,2024-03-22,6,5,1
cs_233,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_1,NES-S-0011,After Eight Mints - 42 - White - Coanda styling,2024-03-30,2,2,1
cs_233,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_1,NES-S-0015,After Eight Mints - 200g - Green - Ortholite insole,2024-04-05,12,11,1
cs_213,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_2,NES-S-0017,After Eight Mints - 40 - Beige - Instant coffee,2024-04-13,3,3,1
cs_213,Nestle,NS_GG_2024_001,NS_GG_SEM_BR_1,Garden Gourmet Spring Refresh Promotion,ns_2,NES-S-0016,After Eight Mints - 140x200cm - White/Silver - Boost midsole,2024-04-22,7,6,1
cs_213,Nestle,NS_GG_2024_001,NS_GG_GDN_RT_1,Garden Gourmet Spring Refresh Promotion,ns_2,NES-S-0015,After Eight Mints - 200g - Green - Ortholite insole,2024-04-24,12,11,1
cs_213,Nestle,NS_GG_2024_001,NS_GG_GDN_RT_1,Garden Gourmet Spring Refresh Promotion,ns_2,NES-S-0016,After Eight Mints - 140x200cm - White/Silver - Boost midsole,2024-04-05,7,6,1
cs_213,Nestle,NS_GG_2024_001,NS_GG_GDN_RT_1,Garden Gourmet Spring Refresh Promotion,ns_2,NES-S-0001,KitKat 4-Finger - 140x200cm - White - Ortholite insole,2024-04-09,4,4,1
cs_104,Nestle,NS_GG_2024_001,NS_GG_EMAIL_1,Garden Gourmet Spring Refresh Promotion,ns_3,NES-S-0001,KitKat 4-Finger - 140x200cm - White - Ortholite insole,2024-04-22,4,4,1
cs_104,Nestle,NS_GG_2024_001,NS_GG_EMAIL_1,Garden Gourmet Spring Refresh Promotion,ns_3,NES-S-0009,Cheerios Multigrain - 200g - Green - Satin finish,2024-04-14,3,3,1
cs_104,Nestle,NS_GG_2024_001,NS_GG_META_PR_1,Garden Gourmet Spring Refresh Promotion,ns_3,NES-S-0011,After Eight Mints - 42 - White - Coanda styling,2024-04-06,2,2,1
cs_104,Nestle,NS_GG_2024_001,NS_GG_YT_1,Garden Gourmet Spring Refresh Promotion,ns_3,NES-S-0005,KitKat 4-Finger - 200ml - N/A - Instant coffee,2024-04-04,10,9,1
cs_104,Nestle,NS_GG_2024_001,NS_GG_AWIN_1,Garden Gourmet Spring Refresh Promotion,ns_3,NES-S-0014,KitKat 4-Finger - 160x200cm - Black - Ortholite insole,2024-04-24,7,6,1
cs_186,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_4,NES-S-0002,Cheerios Multigrain - M - Grey - AEROREADY,2024-04-09,6,5,1
cs_186,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_4,NES-S-0014,KitKat 4-Finger - 160x200cm - Black - Ortholite insole,2024-04-24,7,6,1
cs_186,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_4,NES-S-0001,KitKat 4-Finger - 140x200cm - White - Ortholite insole,2024-03-26,4,4,1
cs_186,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_4,NES-S-0003,Cheerios Multigrain - 42 - Green - AEROREADY,2024-04-01,4,4,1
cs_186,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_4,NES-S-0019,After Eight Mints - 375g - Blue/Copper - AEROREADY,2024-04-14,7,6,1
cs_232,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_5,NES-S-0020,KitKat 4-Finger - One Size - Beige - Boost midsole,2024-04-28,12,11,1
cs_232,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_5,NES-S-0015,After Eight Mints - 200g - Green - Ortholite insole,2024-04-19,12,11,1
cs_232,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_5,NES-S-0002,Cheerios Multigrain - M - Grey - AEROREADY,2024-04-12,6,5,1
cs_232,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_5,NES-S-0016,After Eight Mints - 140x200cm - White/Silver - Boost midsole,2024-04-19,7,6,1
cs_232,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_5,NES-S-0002,Cheerios Multigrain - M - Grey - AEROREADY,2024-03-30,6,5,1
cs_238,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_6,NES-S-0002,Cheerios Multigrain - M - Grey - AEROREADY,2024-03-29,6,5,1
cs_238,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_6,NES-S-0002,Cheerios Multigrain - M - Grey - AEROREADY,2024-03-30,6,5,1
cs_238,Nestle,NS_GG_2024_001,,Garden Gourmet Spring Refresh Promotion,ns_6,NES-S-0019,After Eight Mints - 375g - Blue/Copper - AEROREADY,2024-04-03,7,6,1
